Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,p5,80963.38
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,p10,80963.38
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,p25,80963.38
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,p50,80963.38
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,p75,80963.38
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,p90,80963.38
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,p95,80963.38
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,p99,80963.38
185,1783591611633024512,1783591612633024512,Prefill Throughput Per User,tokens/sec/user,std,0.00
185,1783591611633024512,1783591612633024512,Request Count,requests,avg,1.00
185,1783591611633024512,1783591612633024512,Request Latency,ms,avg,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,min,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,max,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,sum,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,p1,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,p5,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,p10,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,p25,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,p50,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,p75,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,p90,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,p95,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,p99,13924.08
185,1783591611633024512,1783591612633024512,Request Latency,ms,std,0.00
185,1783591611633024512,1783591612633024512,Request Throughput,requests/sec,avg,1.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,avg,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,min,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,max,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,sum,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,p1,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,p5,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,p10,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,p25,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,p50,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,p75,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,p90,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,p95,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,p99,862.00
185,1783591611633024512,1783591612633024512,Requested OSL,tokens,std,0.00
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,avg,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,min,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,max,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,sum,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,p1,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,p5,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,p10,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,p25,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,p50,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,p75,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,p90,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,p95,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,p99,1851.87
185,1783591611633024512,1783591612633024512,Time to First Output Token,ms,std,0.00
185,1783591611633024512,1783591612633024512,Time to First Token,ms,avg,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,min,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,max,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,sum,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,p1,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,p5,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,p10,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,p25,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,p50,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,p75,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,p90,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,p95,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,p99,1851.87
185,1783591611633024512,1783591612633024512,Time to First Token,ms,std,0.00
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,avg,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,min,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,max,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,sum,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,p1,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,p5,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,p10,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,p25,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,p50,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,p75,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,p90,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,p95,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,p99,11.48
185,1783591611633024512,1783591612633024512,Time to Second Token,ms,std,0.00
185,1783591611633024512,1783591612633024512,Tokens In Flight,tokens,avg,68712.82
185,1783591611633024512,1783591612633024512,Tokens In Flight,tokens,min,0.00
185,1783591611633024512,1783591612633024512,Tokens In Flight,tokens,max,149934.00
185,1783591611633024512,1783591612633024512,Tokens In Flight,tokens,p50,0.00
185,1783591611633024512,1783591612633024512,Tokens In Flight,tokens,p90,149934.00
185,1783591611633024512,1783591612633024512,Tokens In Flight,tokens,p95,149934.00
185,1783591611633024512,1783591612633024512,Tokens In Flight,tokens,p99,149934.00
185,1783591611633024512,1783591612633024512,Tokens In Flight,tokens,std,74705.66
185,1783591611633024512,1783591612633024512,Total Input Sequence Length,tokens,avg,149934.00
185,1783591611633024512,1783591612633024512,Total Output Sequence Length,tokens,avg,862.00
185,1783591611633024512,1783591612633024512,Total Output Tokens,tokens,avg,862.00
185,1783591611633024512,1783591612633024512,Total Token Throughput,tokens/sec,avg,150796.00
185,1783591611633024512,1783591612633024512,Total Usage Completion Tokens,tokens,avg,862.00
185,1783591611633024512,1783591612633024512,Total Usage Prompt Tokens,tokens,avg,149934.00
185,1783591611633024512,1783591612633024512,Total Usage Total Tokens,tokens,avg,150796.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,avg,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,min,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,max,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,sum,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,p1,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,p5,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,p10,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,p25,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,p50,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,p75,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,p90,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,p95,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,p99,862.00
185,1783591611633024512,1783591612633024512,Usage Completion Tokens,tokens,std,0.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,avg,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,min,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,max,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,sum,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,p1,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,p5,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,p10,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,p25,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,p50,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,p75,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,p90,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,p95,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,p99,149934.00
185,1783591611633024512,1783591612633024512,Usage Prompt Tokens,tokens,std,0.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,avg,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,min,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,max,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,sum,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,p1,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,p5,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,p10,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,p25,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,p50,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,p75,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,p90,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,p95,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,p99,150796.00
185,1783591611633024512,1783591612633024512,Usage Total Tokens,tokens,std,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput,tokens/sec,avg,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput,tokens/sec,min,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput,tokens/sec,max,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput,tokens/sec,p50,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput,tokens/sec,p90,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput,tokens/sec,p95,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput,tokens/sec,p99,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput,tokens/sec,std,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput Per User,tokens/sec/user,avg,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput Per User,tokens/sec/user,min,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput Per User,tokens/sec/user,max,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput Per User,tokens/sec/user,p50,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput Per User,tokens/sec/user,p90,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput Per User,tokens/sec/user,p95,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput Per User,tokens/sec/user,p99,0.00
186,1783591627633024512,1783591628633024512,Active Decode Throughput Per User,tokens/sec/user,std,0.00
186,1783591627633024512,1783591628633024512,Active Prefill Throughput,tokens/sec,avg,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput,tokens/sec,min,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput,tokens/sec,max,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput,tokens/sec,p50,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput,tokens/sec,p90,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput,tokens/sec,p95,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput,tokens/sec,p99,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput,tokens/sec,std,0.00
186,1783591627633024512,1783591628633024512,Active Prefill Throughput Per User,tokens/sec/user,avg,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput Per User,tokens/sec/user,min,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput Per User,tokens/sec/user,max,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput Per User,tokens/sec/user,p50,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput Per User,tokens/sec/user,p90,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput Per User,tokens/sec/user,p95,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput Per User,tokens/sec/user,p99,121610.60
186,1783591627633024512,1783591628633024512,Active Prefill Throughput Per User,tokens/sec/user,std,0.00
186,1783591627633024512,1783591628633024512,Active Total Throughput,tokens/sec,avg,121610.60
186,1783591627633024512,1783591628633024512,Active Total Throughput,tokens/sec,min,121610.60
186,1783591627633024512,1783591628633024512,Active Total Throughput,tokens/sec,max,121610.60
186,1783591627633024512,1783591628633024512,Active Total Throughput,tokens/sec,p50,121610.60
186,1783591627633024512,1783591628633024512,Active Total Throughput,tokens/sec,p90,121610.60
186,1783591627633024512,1783591628633024512,Active Total Throughput,tokens/sec,p95,121610.60
186,1783591627633024512,1783591628633024512,Active Total Throughput,tokens/sec,p99,121610.60
186,1783591627633024512,1783591628633024512,Active Total Throughput,tokens/sec,std,0.00
186,1783591627633024512,1783591628633024512,Benchmark Duration,sec,avg,7.10
186,1783591627633024512,1783591628633024512,E2E Output Token Throughput,tokens/sec/user,avg,58.83
186,1783591627633024512,1783591628633024512,E2E Output Token Throughput,tokens/sec/user,min,58.83
186,1783591627633024512,1783591628633024512,E2E Output Token Throughput,tokens/sec/user,max,58.83
186,1783591627633024512,1783591628633024512,E2E Output Token Throughput,tokens/sec/user,sum,58.83
186,1783591627633024512,1783591628633024512,E2E Output Token Throughput,tokens/sec/user,p1,58.83
